long,lat,group,order,region,subregion
-84.68888854980469,30.189146041870117,328,13575,florida,liberty
-84.66024017333984,30.114662170410156,328,13576,florida,liberty
-84.64305877685547,30.08028221130371,328,13577,florida,liberty
-84.59722137451172,30.051637649536133,328,13578,florida,liberty
-84.58003234863281,30.017257690429688,328,13579,florida,liberty
-84.837860107421875,30.022987365722656,328,13580,florida,liberty
-85.02120208740234,30.022987365722656,328,13581,florida,liberty
-85.02693176269531,29.994342803955078,328,13582,florida,liberty
-85.04412841796875,29.977149963378906,328,13583,florida,liberty
-85.0670394897461,30.005800247192383,328,13584,florida,liberty
-85.0899658203125,30.017257690429688,328,13585,florida,liberty
-85.13007354736328,30.051637649536133,328,13586,florida,liberty
-85.152984619140625,30.08028221130371,328,13587,florida,liberty
-85.16444396972656,30.097475051879883,328,13588,florida,liberty
-85.1587142944336,30.12611961364746,328,13589,florida,liberty
-85.152984619140625,30.17195701599121,328,13590,florida,liberty
-85.13007354736328,30.212064743041992,328,13591,florida,liberty
-85.0899658203125,30.25217056274414,328,13592,florida,liberty
-85.08423614501953,30.286548614501953,328,13593,florida,liberty
-85.061309814453125,30.315196990966797,328,13594,florida,liberty
-85.061309814453125,30.37249183654785,328,13595,florida,liberty
-85.04412841796875,30.383953094482422,328,13596,florida,liberty
-85.03266906738281,30.401142120361328,328,13597,florida,liberty
-85.04412841796875,30.401142120361328,328,13598,florida,liberty
-85.05558776855469,30.401142120361328,328,13599,florida,liberty
-85.05558776855469,30.424060821533203,328,13600,florida,liberty
-85.02693176269531,30.441247940063477,328,13601,florida,liberty
-85.00975036621094,30.458436965942383,328,13602,florida,liberty
-85.0154800415039,30.475624084472656,328,13603,florida,liberty
-85.00402069091797,30.527193069458008,328,13604,florida,liberty
-84.98683166503906,30.573026657104492,328,13605,florida,liberty
-84.94672393798828,30.595945358276367,328,13606,florida,liberty
-84.93525695800781,30.607406616210938,328,13607,florida,liberty
-83.23931121826172,30.257902145385742,329,13609,florida,madison
-83.37109375,30.257902145385742,329,13610,florida,madison
-83.46849060058594,30.257902145385742,329,13611,florida,madison
-83.46849060058594,30.303739547729492,329,13612,florida,madison
-83.81227111816406,30.303739547729492,329,13613,florida,madison
-83.795074462890625,30.320926666259766,329,13614,florida,madison
-83.78361511230469,30.332386016845703,329,13615,florida,madison
-83.795074462890625,30.355304718017578,329,13616,florida,madison
-83.78934478759766,30.378223419189453,329,13617,florida,madison
-83.76643371582031,30.389680862426758,329,13618,florida,madison
-83.7435073852539,30.401142120361328,329,13619,florida,madison
-83.72059631347656,30.458436965942383,329,13620,florida,madison
-83.72059631347656,30.492813110351562,329,13621,florida,madison
-83.72059631347656,30.53291893005371,329,13622,florida,madison
-83.66902160644531,30.54438018798828,329,13623,florida,madison
-83.617462158203125,30.550111770629883,329,13624,florida,madison
-83.60600280761719,30.567298889160156,329,13625,florida,madison
-83.58881378173828,30.618864059448242,329,13626,florida,madison
-83.59454345703125,30.647512435913086,329,13627,florida,madison
-83.3825454711914,30.630325317382812,329,13628,florida,madison
-83.28514862060547,30.630325317382812,329,13629,florida,madison
-83.24504089355469,30.59021759033203,329,13630,florida,madison
-83.23931121826172,30.561569213867188,329,13631,florida,madison
-83.22212219238281,30.5100040435791,329,13632,florida,madison
-83.22212219238281,30.487085342407227,329,13633,florida,madison
-83.21638488769531,30.469894409179688,329,13634,florida,madison
-83.21065521240234,30.441247940063477,329,13635,florida,madison
-83.19347381591797,30.4183292388916,329,13636,florida,madison
-83.15909576416016,30.389680862426758,329,13637,florida,madison
-83.187744140625,30.361034393310547,329,13638,florida,madison
-83.19920349121094,30.320926666259766,329,13639,florida,madison
-83.2049331665039,30.309467315673828,329,13640,florida,madison
-83.21638488769531,30.286548614501953,329,13641,florida,madison
-83.23931121826172,30.257902145385742,329,13642,florida,madison
-82.213714599609375,27.198307037353516,330,13644,florida,manatee
-82.27101135253906,27.209766387939453,330,13645,florida,manatee
-82.27674102783203,27.38165283203125,330,13646,florida,manatee
-82.43143463134766,27.38165283203125,330,13647,florida,manatee
-82.437164306640625,27.38738250732422,330,13648,florida,manatee
-82.56321716308594,27.38738250732422,330,13649,florida,manatee
-82.5689468383789,27.410301208496094,330,13650,florida,manatee
-82.60332489013672,27.43321990966797,330,13651,florida,manatee
-82.6262435913086,27.450407028198242,330,13652,florida,manatee
-82.67207336425781,27.46186637878418,330,13653,florida,manatee
-82.67781066894531,27.473325729370117,330,13654,florida,manatee
-82.666351318359375,27.5134334564209,330,13655,florida,manatee
-82.6606216430664,27.530622482299805,330,13656,florida,manatee
-82.65489196777344,27.530622482299805,330,13657,florida,manatee
-82.63197326660156,27.530622482299805,330,13658,florida,manatee
-82.58613586425781,27.524892807006836,330,13659,florida,manatee
-82.58040618896484,27.536352157592773,330,13660,florida,manatee
-82.58613586425781,27.576457977294922,330,13661,florida,manatee
-82.59186553955078,27.582189559936523,330,13662,florida,manatee
-82.59759521484375,27.593647003173828,330,13663,florida,manatee
-82.59186553955078,27.605106353759766,330,13664,florida,manatee
-82.5689468383789,27.622295379638672,330,13665,florida,manatee
-82.56321716308594,27.645212173461914,330,13666,florida,manatee
-82.05901336669922,27.645212173461914,330,13667,florida,manatee
-82.05901336669922,27.335817337036133,330,13668,florida,manatee
-82.05901336669922,27.2498722076416,330,13669,florida,manatee
-82.15641784667969,27.244142532348633,330,13670,florida,manatee
-82.15641784667969,27.20403480529785,330,13671,florida,manatee
-82.213714599609375,27.198307037353516,330,13672,florida,manatee
-81.6636734008789,29.329710006713867,331,13674,florida,marion
-81.67513275146484,29.3239803314209,331,13675,florida,marion
-81.67513275146484,29.306791305541992,331,13676,florida,marion
-81.646484375,29.283872604370117,331,13677,florida,marion
-81.6350326538086,29.255224227905273,331,13678,florida,marion
-81.64076232910156,29.043231964111328,331,13679,florida,marion
-81.65221405029297,29.043231964111328,331,13680,florida,marion
-81.65794372558594,28.951557159423828,331,13681,florida,marion
-81.6636734008789,28.945829391479492,331,13682,florida,marion
-81.94441986083984,28.951557159423828,331,13683,florida,marion
-82.29393005371094,28.951557159423828,331,13684,florida,marion
-82.32257843017578,28.974475860595703,331,13685,florida,marion
-82.42570495605469,29.01458168029785,331,13686,florida,marion
-82.46581268310547,29.043231964111328,331,13687,florida,marion
-82.50592803955078,29.048961639404297,331,13688,florida,marion
-82.52310943603516,29.043231964111328,331,13689,florida,marion
-82.52310943603516,29.215116500854492,331,13690,florida,marion
-82.40852355957031,29.22084617614746,331,13691,florida,marion
-82.40852355957031,29.478679656982422,331,13692,florida,marion
-82.213714599609375,29.478679656982422,331,13693,florida,marion
-82.1907958984375,29.46721839904785,331,13694,florida,marion
-82.1907958984375,29.455760955810547,331,13695,florida,marion
-82.20225524902344,29.461488723754883,331,13696,florida,marion
-82.213714599609375,29.450031280517578,331,13697,florida,marion
-82.19652557373047,29.4213809967041,331,13698,florida,marion
-82.1736068725586,29.4213809967041,331,13699,florida,marion
-82.12776947021484,29.432842254638672,331,13700,florida,marion
-82.10485076904297,29.432842254638672,331,13701,florida,marion
-82.08766174316406,29.4213809967041,331,13702,florida,marion
-82.076202392578125,29.432842254638672,331,13703,florida,marion
-82.04756164550781,29.444299697875977,331,13704,florida,marion
-82.04756164550781,29.455760955810547,331,13705,florida,marion
-82.030364990234375,29.46721839904785,331,13706,florida,marion
-82.01890563964844,29.495868682861328,331,13707,florida,marion
-81.83556365966797,29.5130558013916,331,13708,florida,marion
-81.83556365966797,29.478679656982422,331,13709,florida,marion
-81.78399658203125,29.478679656982422,331,13710,florida,marion
-81.78399658203125,29.4213809967041,331,13711,florida,marion
-81.74961853027344,29.4213809967041,331,13712,florida,marion
-81.74961853027344,29.364086151123047,331,13713,florida,marion
-81.68087005615234,29.364086151123047,331,13714,florida,marion
-81.65794372558594,29.341167449951172,331,13715,florida,marion
-81.6636734008789,29.329710006713867,331,13716,florida,marion
-80.2140884399414,27.25560188293457,332,13718,florida,martin
-80.19690704345703,27.198307037353516,332,13719,florida,martin
-80.20835876464844,27.169658660888672,332,13720,florida,martin
-80.20835876464844,27.152469635009766,332,13721,florida,martin
-80.1797103881836,27.141010284423828,332,13722,florida,martin
-80.15106964111328,27.13528060913086,332,13723,florida,martin
-80.13387298583984,27.118093490600586,332,13724,florida,martin
-80.11669158935547,27.077985763549805,332,13725,florida,martin
-80.0937728881836,27.01496124267578,332,13726,florida,martin
-80.082305908203125,26.957664489746094,332,13727,florida,martin
-80.15106964111328,26.957664489746094,332,13728,florida,martin
-80.15106964111328,26.946205139160156,332,13729,florida,martin
-80.60943603515625,26.946205139160156,332,13730,florida,martin
-80.61515808105469,26.96912384033203,332,13731,florida,martin
-80.626617431640625,27.00922966003418,332,13732,florida,martin
-80.65526580810547,27.05506706237793,332,13733,florida,martin
-80.64954376220703,27.077985763549805,332,13734,florida,martin
-80.65526580810547,27.100902557373047,332,13735,florida,martin
-80.67818450927734,27.13528060913086,332,13736,florida,martin
-80.672454833984375,27.20403480529785,332,13737,florida,martin
-80.28857421875,27.20403480529785,332,13738,florida,martin
-80.28857421875,27.25560188293457,332,13739,florida,martin
-80.2140884399414,27.25560188293457,332,13740,florida,martin
-81.38292694091797,25.800289154052734,333,13742,florida,monroe
-80.89018249511719,25.794559478759766,333,13743,florida,monroe
-80.89591217041016,25.181495666503906,333,13744,florida,monroe
-80.94747161865234,25.147117614746094,333,13745,florida,monroe
-80.96466827392578,25.141387939453125,333,13746,florida,monroe
-80.9933090209961,25.135658264160156,333,13747,florida,monroe
-81.04488372802734,25.141387939453125,333,13748,florida,monroe
-81.0849838256836,25.129928588867188,333,13749,florida,monroe
-81.10790252685547,25.135658264160156,333,13750,florida,monroe
-81.13082122802734,25.15857696533203,333,13751,florida,monroe
-81.16519927978516,25.20441436767578,333,13752,florida,monroe
-81.1766586303711,25.23879051208496,333,13753,florida,monroe
-81.1823959350586,25.267438888549805,333,13754,florida,monroe
-81.1766586303711,25.301815032958984,333,13755,florida,monroe
-81.16519927978516,25.319005966186523,333,13756,florida,monroe
-81.14228820800781,25.32473373413086,333,13757,florida,monroe
-81.1193618774414,25.319005966186523,333,13758,florida,monroe
-81.10218048095703,25.301815032958984,333,13759,florida,monroe
-81.079254150390625,25.273168563842773,333,13760,florida,monroe
-81.05061340332031,25.24452018737793,333,13761,florida,monroe
-81.02196502685547,25.233060836791992,333,13762,florida,monroe
-80.9933090209961,25.221601486206055,333,13763,florida,monroe
-80.95893859863281,25.233060836791992,333,13764,florida,monroe
-80.93601989746094,25.24452018737793,333,13765,florida,monroe
-80.924560546875,25.255979537963867,333,13766,florida,monroe
-80.93029022216797,25.27889633178711,333,13767,florida,monroe
-80.924560546875,25.29608726501465,333,13768,florida,monroe
-80.91883087158203,25.313274383544922,333,13769,florida,monroe
-80.91883087158203,25.32473373413086,333,13770,florida,monroe
-80.93029022216797,25.330463409423828,333,13771,florida,monroe
-80.96466827392578,25.32473373413086,333,13772,florida,monroe
-80.98185729980469,25.32473373413086,333,13773,florida,monroe
-80.987579345703125,25.330463409423828,333,13774,florida,monroe
-80.9990463256836,25.353382110595703,333,13775,florida,monroe
-81.0162353515625,25.359111785888672,333,13776,florida,monroe
-81.02196502685547,25.359111785888672,333,13777,florida,monroe
-81.06207275390625,25.382030487060547,333,13778,florida,monroe
-81.07352447509766,25.382030487060547,333,13779,florida,monroe
-81.10218048095703,25.376300811767578,333,13780,florida,monroe
-81.11363220214844,25.382030487060547,333,13781,florida,monroe
-81.15373992919922,25.399219512939453,333,13782,florida,monroe
-81.170928955078125,25.422136306762695,333,13783,florida,monroe
-81.1766586303711,25.473703384399414,333,13784,florida,monroe
-81.19384765625,25.49089241027832,333,13785,florida,monroe
-81.216766357421875,25.513811111450195,333,13786,florida,monroe
-81.22249603271484,25.5252685546875,333,13787,florida,monroe
-81.2110366821289,25.548187255859375,333,13788,florida,monroe
-81.216766357421875,25.559646606445312,333,13789,florida,monroe
-81.24541473388672,25.57110595703125,333,13790,florida,monroe
-81.25114440917969,25.588294982910156,333,13791,florida,monroe
-81.2855224609375,25.65705108642578,333,13792,florida,monroe
-81.31417083740234,25.685697555541992,333,13793,florida,monroe
-81.33135986328125,25.7028865814209,333,13794,florida,monroe
-81.3600082397461,25.765911102294922,333,13795,florida,monroe
-81.38292694091797,25.800289154052734,333,13796,florida,monroe
-81.55481719970703,30.716266632080078,334,13798,florida,nassau
-81.5376205444336,30.687620162963867,334,13799,florida,nassau
-81.52616119384766,30.687620162963867,334,13800,florida,nassau
-81.50897979736328,30.676158905029297,334,13801,florida,nassau
-81.50325012207031,30.67043113708496,334,13802,florida,nassau
-81.4803237915039,30.676158905029297,334,13803,florida,nassau
-81.46314239501953,30.681888580322266,334,13804,florida,nassau
-81.4516830444336,30.681888580322266,334,13805,florida,nassau
-81.4516830444336,30.67043113708496,334,13806,florida,nassau
-81.46314239501953,30.641782760620117,334,13807,florida,nassau
-81.4688720703125,30.618864059448242,334,13808,florida,nassau
-81.47460174560547,30.595945358276367,334,13809,florida,nassau
-81.45741271972656,30.567298889160156,334,13810,florida,nassau
-81.45741271972656,30.555837631225586,334,13811,florida,nassau
-81.4516830444336,30.53291893005371,334,13812,florida,nassau
-81.50325012207031,30.53291893005371,334,13813,florida,nassau
-81.50897979736328,30.515731811523438,334,13814,florida,nassau
-81.531890869140625,30.515731811523438,334,13815,florida,nassau
-81.54908752441406,30.53291893005371,334,13816,florida,nassau
-81.56626892089844,30.538650512695312,334,13817,florida,nassau
-81.58345794677734,30.550111770629883,334,13818,florida,nassau
-81.60065460205078,30.550111770629883,334,13819,florida,nassau
-81.60065460205078,30.555837631225586,334,13820,florida,nassau
-81.60065460205078,30.573026657104492,334,13821,florida,nassau
-81.61210632324219,30.573026657104492,334,13822,florida,nassau
-81.64076232910156,30.567298889160156,334,13823,florida,nassau
-81.65794372558594,30.550111770629883,334,13824,florida,nassau
-81.68087005615234,30.555837631225586,334,13825,florida,nassau
-81.70951080322266,30.561569213867188,334,13826,florida,nassau
-81.7209701538086,30.538650512695312,334,13827,florida,nassau
-81.74388885498047,30.5100040435791,334,13828,florida,nassau
-82.04182434082031,30.263629913330078,334,13829,florida,nassau
-82.04756164550781,30.361034393310547,334,13830,florida,nassau
-82.04756164550781,30.383953094482422,334,13831,florida,nassau
-82.03609466552734,30.441247940063477,334,13832,florida,nassau
-82.030364990234375,30.515731811523438,334,13833,florida,nassau
-82.0246353149414,30.555837631225586,334,13834,florida,nassau
-82.030364990234375,30.584487915039062,334,13835,florida,nassau
-82.04756164550781,30.618864059448242,334,13836,florida,nassau
-82.05329132080078,30.70480728149414,334,13837,florida,nassau
-82.05329132080078,30.733457565307617,334,13838,florida,nassau
-82.04756164550781,30.75064468383789,334,13839,florida,nassau
-82.0246353149414,30.767833709716797,334,13840,florida,nassau
-82.0246353149414,30.790752410888672,334,13841,florida,nassau
-82.01317596435547,30.79648208618164,334,13842,florida,nassau
-81.984527587890625,30.790752410888672,334,13843,florida,nassau
-81.97306823730469,30.79648208618164,334,13844,florida,nassau
-81.96161651611328,30.807941436767578,334,13845,florida,nassau
-81.94441986083984,30.82512855529785,334,13846,florida,nassau
-81.92723846435547,30.82512855529785,334,13847,florida,nassau
-81.892852783203125,30.830860137939453,334,13848,florida,nassau
-81.87567138671875,30.807941436767578,334,13849,florida,nassau
-81.83556365966797,30.790752410888672,334,13850,florida,nassau
-81.80118560791016,30.790752410888672,334,13851,florida,nassau
-81.77253723144531,30.767833709716797,334,13852,florida,nassau
-81.74961853027344,30.773563385009766,334,13853,florida,nassau
-81.73242950439453,30.762104034423828,334,13854,florida,nassau
-81.69232177734375,30.733457565307617,334,13855,florida,nassau
-81.669403076171875,30.744915008544922,334,13856,florida,nassau
-81.65221405029297,30.744915008544922,334,13857,florida,nassau
-81.6350326538086,30.727725982666016,334,13858,florida,nassau
-81.60065460205078,30.721996307373047,334,13859,florida,nassau
-81.55481719970703,30.716266632080078,334,13860,florida,nassau
-86.79737091064453,31.008474349975586,335,13862,florida,okaloosa
-86.70569610595703,31.008474349975586,335,13863,florida,okaloosa
-86.39057159423828,31.008474349975586,335,13864,florida,okaloosa
-86.39630889892578,30.75064468383789,335,13865,florida,okaloosa
-86.40203857421875,30.492813110351562,335,13866,florida,okaloosa
-86.4249496459961,30.492813110351562,335,13867,florida,okaloosa
-86.44214630126953,30.492813110351562,335,13868,florida,okaloosa
-86.45360565185547,30.504274368286133,335,13869,florida,okaloosa
-86.465057373046875,30.515731811523438,335,13870,florida,okaloosa
-86.47078704833984,30.53291893005371,335,13871,florida,okaloosa
-86.48224639892578,30.53291893005371,335,13872,florida,okaloosa
-86.50516510009766,30.53291893005371,335,13873,florida,okaloosa
-86.510894775390625,30.515731811523438,335,13874,florida,okaloosa
-86.50516510009766,30.504274368286133,335,13875,florida,okaloosa
-86.510894775390625,30.487085342407227,335,13876,florida,okaloosa
-86.52808380126953,30.481355667114258,335,13877,florida,okaloosa
-86.556732177734375,30.487085342407227,335,13878,florida,okaloosa
-86.56819152832031,30.481355667114258,335,13879,florida,okaloosa
-86.58538055419922,30.458436965942383,335,13880,florida,okaloosa
-86.6082992553711,30.458436965942383,335,13881,florida,okaloosa
-86.62548828125,30.446979522705078,335,13882,florida,okaloosa
-86.67705535888672,30.446979522705078,335,13883,florida,okaloosa
-86.75727081298828,30.446979522705078,335,13884,florida,okaloosa
-86.80310821533203,30.446979522705078,335,13885,florida,okaloosa
-86.79737091064453,30.773563385009766,335,13886,florida,okaloosa
-86.79737091064453,31.008474349975586,335,13887,florida,okaloosa
-86.40203857421875,30.446979522705078,336,13889,florida,okaloosa
-86.40203857421875,30.401142120361328,336,13890,florida,okaloosa
-86.43640899658203,30.412599563598633,336,13891,florida,okaloosa
-86.47651672363281,30.4183292388916,336,13892,florida,okaloosa
-86.49371337890625,30.4183292388916,336,13893,florida,okaloosa
-86.510894775390625,30.429786682128906,336,13894,florida,okaloosa
-86.510894775390625,30.446979522705078,336,13895,florida,okaloosa
-86.50516510009766,30.446979522705078,336,13896,florida,okaloosa
-86.47651672363281,30.446979522705078,336,13897,florida,okaloosa
-86.43067932128906,30.441247940063477,336,13898,florida,okaloosa
-86.40203857421875,30.446979522705078,336,13899,florida,okaloosa
-81.13082122802734,27.645212173461914,337,13901,florida,okeechobee
-80.86726379394531,27.639484405517578,337,13902,florida,okeechobee
-80.77559661865234,27.639484405517578,337,13903,florida,okeechobee
-80.76985931396484,27.55927085876465,337,13904,florida,okeechobee
-80.672454833984375,27.553539276123047,337,13905,florida,okeechobee
-80.672454833984375,27.20403480529785,337,13906,florida,okeechobee
-80.67818450927734,27.13528060913086,337,13907,florida,okeechobee
-80.77559661865234,27.20403480529785,337,13908,florida,okeechobee
-80.79277801513672,27.21549415588379,337,13909,florida,okeechobee
-80.83861541748047,27.20403480529785,337,13910,florida,okeechobee
-80.8500747680664,27.20403480529785,337,13911,florida,okeechobee
-80.86153411865234,27.21549415588379,337,13912,florida,okeechobee
-80.86153411865234,27.17538833618164,337,13913,florida,okeechobee
-80.87299346923828,27.152469635009766,337,13914,florida,okeechobee
-80.89018249511719,27.17538833618164,337,13915,florida,okeechobee
-80.9073715209961,27.186847686767578,337,13916,florida,okeechobee
-80.93601989746094,27.192575454711914,337,13917,florida,okeechobee
-80.95320892333984,27.20403480529785,337,13918,florida,okeechobee
-80.96466827392578,27.238412857055664,337,13919,florida,okeechobee
-80.987579345703125,27.244142532348633,337,13920,florida,okeechobee
-80.9933090209961,27.2498722076416,337,13921,florida,okeechobee
-81.00477600097656,27.289979934692383,337,13922,florida,okeechobee
-81.02196502685547,27.312898635864258,337,13923,florida,okeechobee
-81.0276870727539,27.35300636291504,337,13924,florida,okeechobee
-81.11363220214844,27.410301208496094,337,13925,florida,okeechobee
-81.1823959350586,27.473325729370117,337,13926,florida,okeechobee
-81.18812561035156,27.496244430541992,337,13927,florida,okeechobee
-81.1766586303711,27.530622482299805,337,13928,florida,okeechobee
-81.1823959350586,27.54207992553711,337,13929,florida,okeechobee
-81.1766586303711,27.564998626708984,337,13930,florida,okeechobee
-81.15946960449219,27.564998626708984,337,13931,florida,okeechobee
-81.14228820800781,27.564998626708984,337,13932,florida,okeechobee
-81.13082122802734,27.645212173461914,337,13933,florida,okeechobee
-81.64076232910156,28.33849334716797,338,13935,florida,orange
-81.64076232910156,28.550485610961914,338,13936,florida,orange
-81.61783599853516,28.590595245361328,338,13937,florida,orange
-81.60065460205078,28.61924171447754,338,13938,florida,orange
-81.61210632324219,28.642160415649414,338,13939,florida,orange
-81.64076232910156,28.665077209472656,338,13940,florida,orange
-81.6350326538086,28.773941040039062,338,13941,florida,orange
-81.3943862915039,28.773941040039062,338,13942,florida,orange
-81.40010833740234,28.751022338867188,338,13943,florida,orange
-81.41157531738281,28.716646194458008,338,13944,florida,orange
-81.43449401855469,28.699453353881836,338,13945,florida,orange
-81.4459457397461,28.693727493286133,338,13946,florida,orange
-81.4459457397461,28.630701065063477,338,13947,florida,orange
-81.31990051269531,28.630701065063477,338,13948,florida,orange
-81.31417083740234,28.602052688598633,338,13949,florida,orange
-80.98185729980469,28.602052688598633,338,13950,florida,orange
-80.94747161865234,28.596323013305664,338,13951,florida,orange
-80.93029022216797,28.556217193603516,338,13952,florida,orange
-80.9417495727539,28.544757843017578,338,13953,florida,orange
-80.93601989746094,28.521839141845703,338,13954,florida,orange
-80.87872314453125,28.487462997436523,338,13955,florida,orange
-80.87299346923828,28.470272064208984,338,13956,florida,orange
-80.88445281982422,28.45308494567871,338,13957,florida,orange
-80.88445281982422,28.435895919799805,338,13958,florida,orange
-80.89018249511719,28.41297721862793,338,13959,florida,orange
-80.86726379394531,28.36713981628418,338,13960,florida,orange
-80.86153411865234,28.332763671875,338,13961,florida,orange
-81.64076232910156,28.33849334716797,338,13962,florida,orange
-80.86726379394531,27.639484405517578,339,13964,florida,osceola
-81.13082122802734,27.645212173461914,339,13965,florida,osceola
-81.125091552734375,27.67386245727539,339,13966,florida,osceola
-81.13655853271484,27.71396827697754,339,13967,florida,osceola
-81.16519927978516,27.736886978149414,339,13968,florida,osceola
-81.16519927978516,27.759803771972656,339,13969,florida,osceola
-81.1766586303711,27.78272247314453,339,13970,florida,osceola
-81.216766357421875,27.822830200195312,339,13971,florida,osceola
-81.25114440917969,27.84001922607422,339,13972,florida,osceola
-81.27406311035156,27.851478576660156,339,13973,florida,osceola
-81.29698181152344,27.88585662841797,339,13974,florida,osceola
-81.29698181152344,27.903043746948242,339,13975,florida,osceola
-81.33135986328125,27.925962448120117,339,13976,florida,osceola
-81.33708953857422,27.943151473999023,339,13977,florida,osceola
-81.3600082397461,27.96034049987793,339,13978,florida,osceola
-81.38292694091797,27.9660701751709,339,13979,florida,osceola
-81.38292694091797,27.977529525756836,339,13980,florida,osceola
-81.36573791503906,27.988988876342773,339,13981,florida,osceola
-81.3600082397461,28.006175994873047,339,13982,florida,osceola
-81.3600082397461,28.01190757751465,339,13983,florida,osceola
-81.38292694091797,28.057743072509766,339,13984,florida,osceola
-81.37146759033203,28.074932098388672,339,13985,florida,osceola
-81.4688720703125,28.069202423095703,339,13986,florida,osceola
-81.577728271484375,28.252548217773438,339,13987,florida,osceola
-81.64076232910156,28.252548217773438,339,13988,florida,osceola
-81.64076232910156,28.33849334716797,339,13989,florida,osceola
-80.86153411865234,28.332763671875,339,13990,florida,osceola
-80.87299346923828,27.811370849609375,339,13991,florida,osceola
-80.87872314453125,27.805641174316406,339,13992,florida,osceola
-80.88445281982422,27.725427627563477,339,13993,florida,osceola
-80.86726379394531,27.719697952270508,339,13994,florida,osceola
-80.86726379394531,27.639484405517578,339,13995,florida,osceola
-80.0880355834961,26.31595230102539,340,13997,florida,palmbeach
-80.87872314453125,26.333139419555664,340,13998,florida,palmbeach
-80.87872314453125,26.734210968017578,340,13999,florida,palmbeach
-80.88445281982422,26.745670318603516,340,14000,florida,palmbeach
-80.94747161865234,26.76858901977539,340,14001,florida,palmbeach
-80.9417495727539,27.100902557373047,340,14002,florida,palmbeach
-80.91883087158203,27.123821258544922,340,14003,florida,palmbeach
-80.89018249511719,27.13528060913086,340,14004,florida,palmbeach
-80.87299346923828,27.152469635009766,340,14005,florida,palmbeach
-80.86153411865234,27.17538833618164,340,14006,florida,palmbeach
-80.86153411865234,27.21549415588379,340,14007,florida,palmbeach
-80.8500747680664,27.20403480529785,340,14008,florida,palmbeach
-80.83861541748047,27.20403480529785,340,14009,florida,palmbeach
-80.79277801513672,27.21549415588379,340,14010,florida,palmbeach
-80.77559661865234,27.20403480529785,340,14011,florida,palmbeach
-80.67818450927734,27.13528060913086,340,14012,florida,palmbeach
-80.65526580810547,27.100902557373047,340,14013,florida,palmbeach
-80.64954376220703,27.077985763549805,340,14014,florida,palmbeach
-80.65526580810547,27.05506706237793,340,14015,florida,palmbeach
-80.626617431640625,27.00922966003418,340,14016,florida,palmbeach
-80.61515808105469,26.96912384033203,340,14017,florida,palmbeach
-80.60943603515625,26.946205139160156,340,14018,florida,palmbeach
-80.15106964111328,26.946205139160156,340,14019,florida,palmbeach
-80.15106964111328,26.957664489746094,340,14020,florida,palmbeach
-80.082305908203125,26.957664489746094,340,14021,florida,palmbeach
-80.07085418701172,26.911828994750977,340,14022,florida,palmbeach
-80.05366516113281,26.831613540649414,340,14023,florida,palmbeach
-80.04793548583984,26.76285743713379,340,14024,florida,palmbeach
-80.04219818115234,26.68264389038086,340,14025,florida,palmbeach
-80.04793548583984,26.6081600189209,340,14026,florida,palmbeach
-80.05939483642578,26.51648712158203,340,14027,florida,palmbeach
-80.07658386230469,26.40189552307129,340,14028,florida,palmbeach
-80.0880355834961,26.31595230102539,340,14029,florida,palmbeach
-82.10485076904297,28.172334671020508,341,14031,florida,pasco
-82.65489196777344,28.16660499572754,341,14032,florida,pasco
-82.798126220703125,28.172334671020508,341,14033,florida,pasco
-82.798126220703125,28.189523696899414,341,14034,florida,pasco
-82.77521514892578,28.212440490722656,341,14035,florida,pasco
-82.74083709716797,28.269737243652344,341,14036,florida,pasco
-82.735107421875,28.275466918945312,341,14037,florida,pasco
-82.72937774658203,28.304115295410156,341,14038,florida,pasco
-82.72937774658203,28.344223022460938,341,14039,florida,pasco
-82.71791076660156,28.37287139892578,341,14040,florida,pasco
-82.70645904541016,28.395788192749023,341,14041,florida,pasco
-82.70072937011719,28.4187068939209,341,14042,florida,pasco
-82.68354034423828,28.441625595092773,341,14043,florida,pasco
-82.26527404785156,28.441625595092773,341,14044,florida,pasco
-82.259552001953125,28.476003646850586,341,14045,florida,pasco
-82.05901336669922,28.476003646850586,341,14046,florida,pasco
-82.05901336669922,28.304115295410156,341,14047,florida,pasco
-82.05901336669922,28.252548217773438,341,14048,florida,pasco
-82.10485076904297,28.24681854248047,341,14049,florida,pasco
-82.10485076904297,28.172334671020508,341,14050,florida,pasco
-82.65489196777344,28.01190757751465,342,14052,florida,pinellas
-82.6606216430664,28.01190757751465,342,14053,florida,pinellas
-82.67781066894531,28.023366928100586,342,14054,florida,pinellas
-82.68354034423828,28.04055404663086,342,14055,florida,pinellas
-82.69499969482422,28.046283721923828,342,14056,florida,pinellas
-82.70072937011719,28.04055404663086,342,14057,florida,pinellas
-82.70645904541016,28.00044822692871,342,14058,florida,pinellas
-82.70645904541016,27.977529525756836,342,14059,florida,pinellas
-82.71791076660156,27.9660701751709,342,14060,florida,pinellas
-82.72937774658203,27.96034049987793,342,14061,florida,pinellas
-82.72937774658203,27.937421798706055,342,14062,florida,pinellas
-82.71791076660156,27.93169403076172,342,14063,florida,pinellas
-82.67207336425781,27.92023468017578,342,14064,florida,pinellas
-82.65489196777344,27.891584396362305,342,14065,florida,pinellas
-82.63197326660156,27.88585662841797,342,14066,florida,pinellas
-82.6262435913086,27.87439727783203,342,14067,florida,pinellas
